"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITF6","Calabria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",4,,
"ITF6","Calabria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",3,,
"ITF6","Calabria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2011","2011",1,,
"ITF6","Calabria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2013","2013",1,,
"ITF6","Calabria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",1,,
"ITD10","Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITD10","Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",1,,
"ITD10","Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2013","2013",1,,
"ITD10","Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2022","2022",6,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",1,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",2,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2008","2008",2,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",7,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2010","2010",5,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",2,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2011","2011",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2022","2022",1,,
"ITE31","Pesaro e Urbino","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",1,,
"ITE31","Pesaro e Urbino","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",1,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",2,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",1,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",3,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",3,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",2,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2020","2020",2,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",1,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2007","2007",3,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2009","2009",2,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2010","2010",1,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2022","2022",1,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",2,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2008","2008",2,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",5,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2010","2010",6,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2021","2021",1,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",2,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2013","2013",2,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2022","2022",1,,
"ITD37","Rovigo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITE16","Livorno","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2007","2007",1,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",3,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",1,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2013","2013",1,,
"ITE31","Pesaro e Urbino","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",2,,
"ITE31","Pesaro e Urbino","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",2,,
"ITE31","Pesaro e Urbino","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2008","2008",2,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",6,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2010","2010",9,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2011","2011",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2021","2021",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2022","2022",2,,
"ITF43","Taranto","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITF43","Taranto","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",1,,
"ITF43","Taranto","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",1,,
"ITF5","Basilicata","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITF5","Basilicata","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",1,,
"ITF5","Basilicata","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",1,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","OTH1","elective residence, religion, health","2020","2020",2,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",2,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",2,,
"ITC15","Novara","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",1,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",3,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",3,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2010","2010",2,,
"ITC17","Asti","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2022","2022",1,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",2,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",3,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",4,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",1,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2007","2007",1,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2009","2009",1,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2010","2010",1,,
"ITC31","Imperia","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","WK","work","2021","2021",1,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2013","2013",1,,
"ITE16","Livorno","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","STD","study","2007","2007",1,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",1,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",3,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",2,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",7,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",11,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2012","2012",3,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",2,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2022","2022",2,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",4,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",3,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",1,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",2,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2012","2012",1,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2013","2013",1,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2020","2020",1,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",2,,
"ITC41","Varese","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2022","2022",3,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",1,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",2,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",1,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",3,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",7,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2011","2011",2,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2007","2007",5,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2009","2009",1,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2010","2010",2,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2011","2011",1,,
"ITD51","Piacenza","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","WK","work","2013","2013",1,,
